League_ID;Name;Rosters;QB;RB;WR;TE;Flex;SFlex;BN;Total_Players;Start_Players;Taxi_Slots;Rec_Bonus;Rec_RB;Rec_WR;Rec_TE;Pass_TD;Pass_Int;Old_League_ID
784884374494691328;"2021 Eternal Atake SF + 8 Flex Dynasty";12;1;0;0;0;8;1;14;24;10;4;6.0;0.5;1.0;0.0;0.0;-2.0;650128751694299136
784884206177230848;"2021 Grown Ups 3 Dynasty League ";12;1;1;1;1;5;1;15;25;10;3;6.0;0.5;0.5;0.0;0.0;-2.0;650087135013068800
784882436390723584;"2021 Ballers Dynasty League";12;1;1;1;1;5;1;15;25;10;3;6.0;0.5;0.5;0.0;0.0;-2.0;650130730088747008
784712793227128832;"Star Wars Dynasty League ";12;1;1;1;1;5;1;15;25;10;5;6.0;0.5;0.5;0.0;0.0;-2.0;650519645983457280
784689906885795840;"Big Trust Dynasty League ";12;1;2;2;1;3;1;13;23;10;5;6.0;1.0;1.0;0.0;0.0;-2.0;650517908010659840
784537434540068864;"2021 WaterBoy Football league";12;1;1;1;1;5;1;15;25;10;4;6.0;0.5;0.5;0.0;0.0;-2.0;650080209340588032
784450357626560512;"BushLeague Dynasty";12;1;2;3;1;3;1;14;25;11;4;6.0;1.0;0.5;0.0;0.0;-1.0;650049768663367680
785193804209709056;"Aces High ♠️";12;1;2;3;1;2;1;16;26;10;4;6.0;1.0;0.5;0.0;0.0;-2.0;654571254300348416
784462578259705856;"Star Wars Themed 12-Team Dynasty League";12;1;2;3;1;3;1;15;26;11;5;6.0;1.0;0.5;0.0;0.0;-2.0;735285314771369984
784450983844524032;"The Invite";12;1;2;2;1;4;1;18;29;11;2;6.0;1.0;0.0;0.0;0.0;-1.0;649989109972025344
785086981309911040;"Deep Addiction";12;1;2;3;1;4;1;15;27;12;5;6.0;0.5;1.5;0.0;0.5;-3.0;685518677734420480
784886680397225984;DadsLife.SFTE.1;12;1;2;2;1;2;1;13;22;9;5;5.0;1.0;0.5;0.0;0.0;-2.0;650204851980025856
784610675992408064;"One League to Rule Them All";12;1;2;3;1;2;1;20;30;10;0;4.0;1.0;0.5;0.0;0.0;-2.0;736358415500181504
784506179480076288;"Forever FF Addicted League ";12;1;2;3;1;2;1;18;28;10;4;6.0;1.0;0.5;0.0;0.0;-2.0;703667805274304512
784495293688373248;"LETS MAKE SOME GODDAMN PICKS";12;1;2;3;1;2;1;15;25;10;4;6.0;1.0;0.5;0.0;0.0;-2.0;732422649195655168
784468344278470656;ADDICTED;12;1;2;3;1;2;1;14;24;10;4;6.0;1.0;0.5;0.0;0.0;-2.0;734628020974964736
784462949669597184;"NFL Teams Dynasty League";12;1;2;3;1;3;1;14;25;11;5;6.0;1.0;0.5;0.0;0.0;-2.0;650265573384638464
784438747788922880;"Malort Fantasy Football League";12;1;2;3;1;2;1;20;30;10;10;4.0;0.5;0.5;0.0;0.0;-1.0;649990589177233408
784436550615289856;"Big Dick Dynasty";12;1;2;2;1;3;1;20;30;10;2;6.0;0.5;0.5;0.0;0.0;-2.0;650044053873864704
784358940061384704;"Password Is Taco";12;1;2;3;1;3;1;11;22;11;5;4.0;1.0;0.5;0.0;0.0;-1.0;650154382389751808
784357885395279872;"Blue Mountain State Dynasty ";12;1;2;3;1;3;1;11;22;11;5;4.0;1.0;0.5;0.0;0.0;-1.0;649912235879157760
784356466961342464;"Imperial Conquest";12;1;2;3;1;2;1;15;25;10;4;6.0;1.0;0.5;0.0;0.0;-1.0;691845423152861184
785233964091748352;"The Dirty Dozen";12;1;2;2;1;3;1;18;28;10;3;6.0;1.0;0.5;0.0;0.0;-2.0;653398719651205120
784537328713633792;"It Pays to be the Boss";12;1;2;2;1;3;1;20;30;10;3;4.0;1.0;0.5;0.0;0.0;-1.0;650027290859745280
784956299271122944;"Rafi's Domination League";12;1;2;2;1;2;1;15;24;9;4;4.0;1.0;0.0;0.0;0.0;-1.0;681660707078492160
784520176354918400;"🗄 DM does Dynasty 🗄";12;1;2;2;2;3;1;18;29;11;4;4.0;1.0;0.5;0.0;0.0;-1.0;659964490158239744
784479600989339648;"Twitter League Dynasty (est. 2021)";12;1;2;3;2;2;1;21;32;11;4;4.0;0.5;0.0;0.0;0.0;-1.0;653412629259337728
784469958632566784;"Kings Dynasty ‘22";12;1;2;3;1;2;1;14;24;10;4;4.0;1.0;0.0;0.0;0.0;-1.0;697236005920546816
781954568618672128;"Twitter Elite League ";12;1;2;3;1;1;1;15;24;9;4;4.0;1.0;0.0;0.0;0.0;-1.0;676290221456814080
776668827420348416;"Dynasty Dumpster Fire";12;1;2;2;1;3;1;18;28;10;4;4.0;1.0;0.5;0.0;0.0;-1.0;0
785018657737728000;"BestBall Dynasty";14;1;2;3;1;3;1;12;23;11;0;6.0;1.0;1.0;0.0;0.0;-2.0;694433562941796352
784956909143871488;"Immortals dynasty ";12;1;2;3;1;2;1;18;28;10;4;6.0;1.0;0.5;0.0;0.0;-3.0;639611411374374912
784661956434006016;"Le’ Champion ";12;1;2;3;1;2;1;16;26;10;4;6.0;1.0;0.0;0.0;0.0;-2.0;650915716140224512
782896693095104512;"All-America Fake Football League";12;1;2;2;1;3;1;19;29;10;8;6.0;1.0;0.5;0.0;0.0;-1.0;0
785639484074213376;"Big Chubb Dynasty";12;1;2;2;1;2;1;14;23;9;4;6.0;1.0;0.0;0.0;0.0;-1.0;656638692823244800
784549796269682688;"Draft Deluxe Dynasty League";12;1;2;3;1;2;1;14;24;10;4;4.0;1.0;0.0;0.0;0.0;-1.0;658394979680468992
784486268250738688;"Last Chance U";12;1;2;3;1;3;1;16;27;11;5;4.0;1.0;0.0;0.0;0.0;-2.0;692153565023666176
784551809518862336;"2021 Gridiron Dynasty";12;1;2;3;1;1;1;15;24;9;5;4.0;1.0;0.0;0.0;0.0;-1.0;730876375711465472
784873912268922880;"Die-Nasty 2.0 ";12;1;2;2;1;2;1;40;49;9;10;5.0;1.0;0.5;0.0;0.0;-1.0;0
784427593645539328;Die-Nazi;12;1;2;2;1;2;1;40;49;9;10;5.0;1.0;0.5;0.0;0.0;-1.0;649971633825615872
784431952227909632;"Commish Dynasty 1.0";12;1;2;3;1;2;1;25;35;10;4;6.0;1.0;0.8;0.0;0.0;-1.0;682054416416739328
784431702868078592;"Commish Dynasty ";12;1;2;2;1;2;1;20;29;9;4;5.0;1.0;0.8;0.0;0.0;-1.0;667149087556038656
784460276073377792;"Dynasty Addicts 1.0";12;1;2;2;1;2;1;25;34;9;5;4.0;1.0;0.3;0.0;0.0;-1.0;649994135834566656
784475235704549376;"Road to Glory";12;1;2;3;1;2;1;20;30;10;4;4.0;1.0;0.5;0.0;0.0;-1.0;685211453833187328
784556750757068800;"DD Connection";14;1;2;3;1;1;1;13;22;9;4;6.0;0.5;0.5;0.0;0.0;-2.0;649984103533334528
784550032316706816;"Nothing Doing";12;1;2;2;2;2;1;12;22;10;4;4.0;0.5;0.0;0.0;0.0;-1.0;649984261583097856
784478119644999680;"Josh Allen Gym Shorts (J.A.G.S)";12;1;2;2;2;2;1;18;28;10;4;6.0;0.5;0.0;0.0;0.0;-1.0;652609758716588032
785005737213599744;"LOTR Fellowship of the League-March Draft";12;1;1;1;1;7;1;18;30;12;5;6.0;0.0;0.6;0.0;0.3;-4.0;0
784852733638385664;Points4Days;12;1;2;3;1;2;1;17;27;10;4;6.0;0.5;0.8;0.0;0.5;-2.0;651644460291334144
783530772622823424;"The Lost World";12;1;2;3;2;3;1;16;28;12;5;4.0;1.0;1.0;0.5;0.3;-1.0;748321214698803200
784823056261632000;"Dynasty Wars: A New Hope ";12;1;2;2;1;4;1;15;26;11;5;4.0;1.0;0.5;0.0;0.0;-1.0;650927794569728000
784550077715873792;"A - Marvel Contest of Champions - $10 C";14;1;2;2;1;2;1;18;27;9;10;6.0;1.0;1.0;0.0;0.0;-1.0;650821032164315136
784478718780370944;"Will to Live 6.0";12;1;2;3;1;4;1;16;28;12;5;4.0;1.0;0.0;0.0;0.0;-1.0;702724903597600768
784463699166556160;"Angry TripleFlex Hogz II ($10)";12;1;2;2;2;3;2;18;30;12;10;6.0;1.0;0.8;0.0;0.0;-2.0;650001305581998080
781929692692385792;"Dynasty Dipshits";12;1;1;1;1;5;1;15;25;10;4;4.0;0.3;0.7;0.0;0.2;-3.0;0
784431200113643520;"Degenerate IDP Dynasty";12;1;1;1;1;6;1;29;40;11;5;4.0;0.3;0.8;0.0;0.5;-3.0;675740922159370240
784437970299166720;"Happy Hour League";12;1;1;1;1;5;1;20;30;10;5;6.0;0.5;0.5;0.0;0.3;-1.0;651439183612686336
784608628895264768;"Dukes of Dynasty";12;1;2;2;1;2;1;15;24;9;3;4.0;1.0;0.5;0.0;0.0;-1.0;650007018106634240
784615616148594688;"Dukes 2.0";12;1;2;3;1;2;1;16;26;10;4;6.0;1.0;0.5;0.0;0.0;-1.0;681573419065614336
784545499666620416;"League Of Extraordinary Gentlemen";12;1;2;2;1;3;1;20;30;10;0;4.0;1.0;0.0;0.0;0.0;-2.0;727934231539417088
784685584953233408;"Fantasy Paladins Dynasty Order";12;1;2;3;1;3;1;13;24;11;5;6.0;1.0;1.0;0.0;0.0;-2.0;654083430329446400
784561804696281088;"Forget Scarcity";12;1;2;3;1;2;1;11;21;10;4;4.0;1.0;0.0;0.0;0.0;-1.0;685660631289905152
784539144771735552;"TheForbidden World XV";12;1;2;3;1;2;1;14;24;10;4;6.0;1.0;1.0;0.0;0.0;-1.0;724084784980094976
784356355254378496;"Fast Draft Mania";12;1;1;1;1;5;1;15;25;10;3;6.0;0.5;0.5;0.0;0.0;-1.0;685659629841092608
784356308169158656;"League Of Ordinary Gentlemen";12;1;2;2;1;3;1;12;22;10;3;6.0;1.0;0.0;0.0;0.0;-1.0;679116139372036096
784795601589178368;"Gridiron Warriors";12;1;2;2;1;2;1;15;24;9;5;6.0;1.0;1.0;0.0;0.0;-4.0;650100937817432064
784794720294588416;"Weekend Warriors";14;1;2;2;1;2;1;17;26;9;5;6.0;0.0;0.0;0.0;0.0;-4.0;650100006207975424
784793616248885248;"Cream of the Crop ";14;1;2;2;0;4;1;18;28;10;5;6.0;0.0;1.0;0.0;0.0;-4.0;650096857543983104
784788466738335744;"Fantasy Addicts Anonymous ";14;1;2;3;0;2;1;18;27;9;7;6.0;1.0;1.5;0.5;0.0;-3.0;700915794279751680
785315014180536320;"Dog Water SF Dynasty";12;1;2;2;1;3;1;20;30;10;8;4.0;1.0;0.0;0.0;0.0;-2.0;673019878730448896
785124410477682688;"League 5";12;1;2;2;1;2;1;13;22;9;4;6.0;1.0;0.0;0.0;0.0;-1.0;736780150959706112
784624797723324416;"Budda Baker’s Edibles";12;1;2;2;1;3;1;12;22;10;3;6.0;1.0;0.0;0.0;0.0;-1.0;695831684221845504
784556913059827712;"Never Tell Me The Odds";12;1;3;3;1;2;1;14;25;11;4;6.0;1.0;0.5;0.0;0.0;-2.0;699833076754239488
784489994617245696;"Football Junkies";12;1;2;3;1;1;1;14;23;9;3;4.0;1.0;0.5;0.0;0.0;-1.0;650377783423361024
784455053741244416;"No Guts No Glory (Season 3)";12;1;2;2;1;2;1;21;30;9;4;6.0;1.0;0.0;0.0;0.0;-1.0;650053798731005952
784853534863704064;"Arlen Football";12;1;2;2;1;3;1;16;26;10;5;4.0;1.0;0.0;0.0;0.0;-1.0;653400351721984000
778437736243052544;"Death to 2021 C2C";14;1;2;3;1;3;1;16;27;11;3;6.0;0.5;0.5;0.0;0.0;-1.0;0
785543773005393920;"Dear Ryan and Joe, Thank You";12;1;2;3;1;3;1;16;27;11;3;4.0;1.0;0.5;0.0;0.0;-2.0;711270669861605376
785339075484889088;"The Founding Fathers";12;1;2;3;1;3;1;16;27;11;3;4.0;1.0;0.5;0.0;0.0;-2.0;701608233273491456
784472193634598912;"The League Of Mediocre Gentlemen-$50";12;1;2;2;1;3;1;16;26;10;4;4.0;1.0;0.0;0.0;0.0;-1.0;649916637201399808
784900616433565696;"Superheroes of Bestball";12;1;2;3;1;3;1;19;30;11;0;6.0;1.0;0.5;0.0;0.0;-4.0;711961723149553664
784543781654499328;"C 2 (shining) C";12;1;2;3;1;2;1;20;30;10;0;6.0;1.0;0.3;0.0;0.0;-4.0;718558237036716032
784538096736788480;"The Devy You Know";12;1;2;3;1;2;1;19;29;10;10;6.0;1.0;0.3;0.0;0.0;-4.0;650062983199842304
784467910360940544;Touchdown;12;1;2;3;1;2;1;14;24;10;4;4.0;1.0;0.0;0.0;0.0;-1.0;650095061207433216
784443030148157440;"Diontae Johnson Fanclub ";12;1;2;3;1;2;1;16;26;10;4;4.0;1.0;0.0;0.0;0.0;-2.0;649979709777629184
785385361026232320;"Dev-eye Internet Friends League";12;1;2;3;2;2;1;20;31;11;10;6.0;1.0;0.0;0.0;0.0;-3.0;650422311882694656
784823373061554176;"Campus-to-Canton🔥";12;1;2;2;1;2;1;24;33;9;10;4.0;0.5;0.0;0.0;0.0;-1.0;651117606647984128
785309885398106112;"Battle of Kingsport";12;1;2;3;1;1;1;16;25;9;6;4.0;0.5;0.0;0.0;0.0;-2.0;667761967443808256
785294725245693952;"The Brotherhood Dynasty League";12;1;2;3;1;2;1;18;28;10;0;6.0;0.5;0.5;0.0;0.0;-2.0;740691481479770112
785002301784993792;"OG Patron League";12;1;1;2;1;3;1;13;22;9;3;6.0;1.0;0.5;0.0;0.0;-2.0;0
785299661928972288;"Fantasy Lounge Dynasty";12;1;2;3;1;1;1;15;24;9;3;4.0;0.5;0.0;0.0;0.0;-1.0;650790970136309760
784976513937317888;"New Brunswick";12;1;2;3;1;3;1;18;29;11;3;6.0;1.0;0.0;0.0;0.0;-1.0;715795932502904832
784518731496808448;"2 gurleys 1 kupp";12;1;2;2;1;3;1;16;26;10;3;4.0;1.0;0.0;0.0;0.0;-1.0;654179388790751232
784503524485623808;"12 Angry Men";12;1;2;2;1;3;1;12;22;10;4;6.0;1.0;0.5;0.3;0.0;-2.0;650786796304719872
784502897533640704;Detroit;12;1;2;3;1;3;1;14;25;11;3;6.0;1.0;0.0;0.0;0.0;-1.0;715065778633764864
784363117667799040;"Alt Auction Dynasty";12;1;2;3;1;4;1;18;30;12;0;7.0;1.3;0.9;0.0;0.0;-2.0;712404292593614848
784362840298487808;"SF PPR .5TEP realsywealsy";12;1;2;3;1;6;1;26;40;14;0;4.0;1.0;0.5;0.0;0.0;-2.0;671246267451547648
784357111911022592;"Mongrelian Horde";12;1;2;2;1;3;1;16;26;10;3;7.0;1.3;0.7;0.0;0.0;-2.0;731281330284924928
784356442370088960;DEL;12;1;2;3;1;4;1;18;30;12;0;4.0;1.0;0.5;0.0;0.0;-2.0;734684287839879168
784355606449491968;"Sunday at Ruzi's";12;1;2;2;1;3;1;15;25;10;4;4.0;0.5;0.0;0.0;0.0;-1.0;673214027626790912
784354109200445440;"Active League ";12;1;2;2;1;2;1;16;25;9;4;4.0;1.0;0.0;0.0;0.0;-1.0;705978662628986880
784321824061296640;"Football Outsiders";12;1;3;4;1;2;1;18;30;12;6;3.5;0.0;0.5;0.0;0.0;-4.0;0
782019264482844672;"League Infinity";12;1;2;3;1;3;1;11;22;11;5;4.0;1.0;1.0;0.5;0.0;-1.0;0
781935286019088384;"Dynasty 2022";12;1;3;4;2;0;1;19;30;11;4;4.0;1.0;0.0;0.0;0.0;-1.0;0
785005459177398272;"Kareem Blunts";12;1;1;1;1;4;1;15;24;9;6;4.0;1.0;0.5;0.0;0.0;-1.0;663228382862999552
784914083714584576;"League of extra ordinary gentleman";12;1;2;3;1;3;1;14;25;11;5;6.0;1.0;1.0;0.0;0.0;-2.0;652619939177410560
784497948468908032;"Dynasty Duperflex Deague";12;1;2;3;1;3;1;20;31;11;5;6.0;1.0;0.8;0.0;0.0;-2.0;689971757867704320
784491029603745792;"The league of leagues  ";12;1;2;3;1;3;1;20;31;11;5;6.0;1.0;0.0;0.0;0.0;-2.0;649916591374454784
784937019108376576;"Does BMI Matter";12;1;2;2;1;3;1;22;32;10;4;6.0;1.0;0.8;0.0;0.0;-2.0;670407025074720768
784443869407399936;"Bill O'Brien PTSD";12;1;2;3;1;3;1;17;28;11;5;4.0;0.5;0.0;0.0;0.0;-1.0;650772837342216192
784452233914916864;"Ball So Hard U";12;1;2;2;1;3;1;18;28;10;5;4.0;1.0;0.0;0.0;0.0;-1.0;650820590764150784
784452018390605824;"Footclan Dynasty";12;1;2;3;1;2;1;16;26;10;4;6.0;1.0;0.0;0.0;0.0;-2.0;649990734476304384
784487154603655168;"The League of Champions";12;1;2;3;1;2;1;20;30;10;5;4.0;1.0;0.0;0.0;0.0;-2.0;650201916365684736
784709781997940736;"30 Burger";12;1;2;3;1;2;1;20;30;10;4;6.0;1.0;0.5;0.0;0.0;-2.0;711071620487249920
784709709700657152;"BDGE 60-50";12;1;2;2;1;2;1;21;30;9;5;4.0;0.5;0.0;0.0;0.0;-1.0;649913661338501120
784479240019120128;"Crazy Eights";12;1;2;3;1;2;1;22;32;10;0;5.0;1.0;0.0;0.0;0.0;-2.0;682275656788148224
784478751013588992;Hollywood;12;1;2;3;1;2;1;22;32;10;0;6.0;1.0;0.0;0.0;0.0;-2.0;682255340636545024
784506503469056000;"The Original BDGE Dynasty";12;1;2;2;1;2;1;21;30;9;5;4.0;0.5;0.5;0.0;0.0;-1.0;650019022406000640
784518357423677440;"BDGE #102 $25 Dynasty .5 PPR TE Premium";12;1;2;3;1;2;1;17;27;10;5;6.0;0.5;0.5;0.0;0.0;-3.0;650165111570403328
784596814715334656;"Sunday Funday Dynasty ";12;1;2;2;1;2;1;21;30;9;5;4.0;0.5;0.5;0.0;0.0;-1.0;694662375755845632
785636024675266560;"Charity DLF";14;1;2;2;1;2;1;16;25;9;3;5.0;1.0;1.0;0.0;0.0;-1.0;687415939397951488
784828393979015168;"Superflex 2: Electric bugaboo";12;1;2;3;1;2;1;15;25;10;3;4.0;1.0;0.5;0.0;0.0;-1.0;667908552916037632
785044281617408000;"On God No Cap";12;1;2;3;1;1;1;11;20;9;0;4.0;1.0;0.0;0.0;0.0;-2.0;732025397818032128
784809912525045760;Dynatastic;12;1;2;3;1;2;1;12;22;10;3;4.0;1.0;0.5;0.0;0.0;-2.0;694712933522948096
784543129461252096;"Us vs. Them 🆚";14;1;2;3;1;2;1;14;24;10;4;6.0;1.0;0.8;0.0;0.0;-2.0;654060999313264640
784480565494681600;"Superflex Shindig";12;1;2;3;1;2;1;15;25;10;4;6.0;1.0;0.5;0.0;0.0;-2.0;649976704638480384
784472949162905600;MooseBYT#1;12;1;2;3;1;2;1;15;25;10;2;6.0;1.0;0.5;0.0;0.0;-2.0;659220332791566336
784858942240063488;"Coast to Coast";12;1;2;2;1;2;1;16;25;9;3;4.0;0.0;1.5;0.5;1.0;-1.0;682800658415443968
784529757537734656;"Barcelona SF League";12;1;2;2;1;3;1;15;25;10;4;4.0;0.0;1.5;0.5;1.0;-1.0;650080163949785088
785031542798970880;"the twitter rejects";12;1;2;3;1;2;1;20;30;10;10;5.0;1.0;0.5;0.0;0.0;-2.0;0
785011958503051264;"Ted Bundys Lover ";12;1;2;1;1;6;1;14;26;12;3;6.0;1.0;1.3;0.0;0.0;-2.0;738881835127480320
784469914932101120;"Another Startup";12;1;2;3;1;2;1;15;25;10;4;6.0;1.0;1.0;0.0;0.0;-1.0;711672921541644288
784464450865512448;"Donating to Autism Awareness(ABA)";12;1;2;2;1;1;1;14;22;8;3;4.0;1.0;1.0;1.0;1.0;-1.0;711008641393688576
784472681201442816;$50MooseNAMI1;12;1;2;3;1;2;1;15;25;10;5;6.0;1.0;0.5;0.0;0.0;-2.0;660151189341544448
784473654993022976;MooseCYCL2-Dyno;12;1;2;3;1;2;1;15;25;10;2;6.0;1.0;0.5;0.0;0.0;-2.0;657614272897060864
784473773003915264;"MooseCYCL3-Year 2";12;1;2;3;1;2;1;15;25;10;2;6.0;1.0;0.5;0.0;0.0;-2.0;664164042151129088
784473989434220544;MooseNAMI2-Dyno;12;1;2;3;1;2;1;17;27;10;2;6.0;1.0;0.5;0.0;0.0;-2.0;657611836325195776
784474601961947136;MooseNAMI3-Dyno;12;1;2;3;1;2;1;15;25;10;2;6.0;1.0;0.5;0.0;0.0;-2.0;658045697605570560
784425961188933632;"Devy SF League";12;1;2;2;1;3;1;25;35;10;5;6.0;0.5;1.0;0.0;0.5;-1.0;651767527680057344
784682366726746112;"First Overall Dynasty";12;1;2;2;1;3;1;15;25;10;5;4.0;1.0;0.5;0.0;0.0;-1.0;651855553915617280
784364161579749376;"The European Super League";12;1;2;3;1;2;1;30;40;10;0;4.0;1.0;0.0;0.0;0.0;-1.0;705941622512214016
784497187181723648;"Dynasty Empire ";12;1;2;2;1;3;1;15;25;10;5;4.0;1.0;0.5;0.0;0.0;-1.0;663425177207504896
784595534831865856;"European Dynasty League";12;1;2;3;1;2;1;15;25;10;4;4.0;0.5;0.5;0.0;0.0;-1.0;703642145239703552
784502129141407744;"Dynasty Super 💪🏼";12;1;2;2;1;3;1;15;25;10;3;4.0;1.0;0.0;0.0;0.0;-1.0;664398329274277888
784462772858724352;"Victory will be mine...";12;1;2;2;2;2;1;29;39;10;0;6.0;0.5;1.0;0.3;0.5;-1.0;684515601066029056
784478514555498496;"Take Yo Lunch Money";12;1;2;3;1;2;1;14;24;10;4;6.0;0.5;1.0;0.0;0.5;-1.0;693175336208277504
784590408700329984;"The Forbidden World III";12;1;2;3;1;2;1;12;22;10;4;6.0;1.0;1.0;0.0;0.0;-1.0;700442418113257472
784464062871371776;"The Forbidden World XVII";12;1;2;3;1;2;1;12;22;10;4;6.0;1.0;1.0;0.0;0.0;-1.0;728784544580349952
784586977151438848;"The Forbidden World XX";12;1;2;3;1;2;1;12;22;10;4;6.0;1.0;1.0;0.0;0.0;-1.0;735917658339442688
785931180611604480;"Deep Sleeper";12;1;2;3;2;0;1;15;24;9;2;6.0;1.0;0.5;0.0;0.0;-2.0;676871204073721856
784899617945952256;"CHOP SUEY!";12;1;2;2;1;2;1;20;29;9;6;7.0;1.0;1.0;0.5;0.5;-2.0;684159620939358208
784545840328019968;"Sleeper Shadynasty";12;1;2;3;1;4;1;13;25;12;4;6.0;1.0;1.0;0.0;0.0;-1.0;673770043280031744
784578418980319232;"Dragon Ball Z";12;1;2;2;1;3;1;12;22;10;4;6.0;1.0;0.0;0.0;0.0;-2.0;692041504813834240
784577329979633664;"Public Shadynasty";12;1;2;2;1;3;1;11;21;10;4;4.0;1.0;0.0;0.0;0.0;-1.0;681920456822976512
786269602018656256;"The Dynasty";12;1;2;2;1;2;1;15;24;9;5;4.0;1.0;0.0;0.0;0.0;-2.0;692388947912896512
784888870989869056;"90's bands teams";12;1;2;2;1;3;1;15;25;10;10;4.0;1.0;0.0;0.0;0.0;-1.0;650852116453212160
784883650171961344;"No Sleep Til Brooklyn Dynasty ";14;1;2;3;1;2;1;8;18;10;7;6.0;1.0;1.0;0.0;0.0;-4.0;652398861574303744
784874850287259648;"ROOKIE FEVER";12;1;2;2;1;4;1;14;25;11;3;6.0;1.0;0.0;0.0;0.0;-1.0;663868960235687936
784455888613343232;"Marvel vs. DC Dynasty";12;1;2;2;1;2;1;20;29;9;5;6.0;1.0;0.5;0.0;0.0;-1.0;707799855149449216
784786116497752064;"The Nasty ";14;1;2;3;1;2;1;11;21;10;3;4.0;1.0;0.0;0.0;0.0;-1.0;651316738062929920
784671676842557440;"Drunk Commish Dynasty";14;1;2;3;1;2;1;12;22;10;6;4.0;1.5;1.5;-0.3;0.5;-4.0;651540372555796480
784654180332724224;"Sleeper Legacy League ";12;1;2;3;1;2;1;12;22;10;6;6.0;1.0;0.5;0.0;0.0;-4.0;651549180061564928
784538817242800128;"Double Threat";12;1;2;2;1;3;1;15;25;10;4;4.0;1.0;0.0;0.0;0.0;-2.0;650408907788886016
784529130006913024;"Twister 2021 Dynasty ";14;1;2;3;1;4;1;8;20;12;6;6.0;1.0;2.0;0.0;0.0;-2.0;709917206804271104
784510040823451648;"Draft Day 2021 Dynasty";14;1;2;3;1;4;1;8;20;12;6;6.0;1.0;1.5;0.0;0.0;-2.0;692077657797488640
784464317780226048;"Pigskin Prognosticators";12;1;2;3;1;3;1;13;24;11;2;4.0;1.0;1.0;0.0;0.0;-1.0;690250931878572032
784462491462803456;"The Hush Factory";12;1;2;2;1;3;1;16;26;10;0;6.0;1.0;1.0;0.3;0.5;-1.0;689648311942062080
784455636921503744;"X-treme Devy League";12;1;2;2;1;3;1;39;49;10;0;6.0;1.0;1.5;0.0;0.5;-1.0;702698395315306496
784455409535672320;"Z Generation Prospects ";12;1;2;2;1;4;1;32;43;11;0;6.0;1.5;2.5;1.0;2.0;-3.0;708541488010706944
784451705763971072;"Ron Burgundy";12;1;2;2;1;4;1;14;25;11;3;6.0;1.0;0.8;0.3;0.5;-1.0;714243852294230016
784451319120384000;Auction!!!!!;12;1;2;2;1;3;1;11;21;10;0;6.0;1.0;0.8;0.0;0.0;-1.0;689882579578458112
784415605209112576;"Ron Burgundy Best Ball Edition ";12;1;2;3;1;3;1;13;24;11;0;6.0;1.0;0.8;0.3;0.5;-2.0;719733278227128320
783931729479299072;"YEAR ZERO";14;1;2;2;1;2;1;14;23;9;4;4.0;0.5;0.5;0.0;0.0;-1.0;649982046688600064
777627795349229568;"Destination Devy";12;1;2;3;1;2;1;20;30;10;15;4.0;1.0;0.5;0.0;0.0;-1.0;0
779212978280230912;"12 Team Dynasty Slow Draft SF IDP Tiered PPR";12;1;2;2;1;2;1;24;33;9;5;6.0;1.0;1.5;0.5;1.0;-1.0;0
785737169708060672;"Royal Tossers";12;1;2;3;1;3;1;10;21;11;4;6.0;1.0;0.5;0.0;0.0;-1.0;667584897090670592
784444231430352896;"The Big Greasy IDP";12;1;2;3;1;3;1;15;26;11;6;6.0;1.0;0.0;0.0;0.0;-1.0;675935101351161856
785565131034750976;"💥 Dyno-Mite League 💥";12;1;2;2;1;2;1;15;24;9;3;4.0;1.0;1.0;0.0;0.0;-2.0;654851207201918976
784936287177207808;"Road to Glory";12;1;2;2;1;3;1;18;28;10;4;4.0;1.0;0.0;0.0;0.0;-1.0;650198393330720768
784662470408159232;Nickelodeon;12;1;2;2;1;3;1;15;25;10;5;6.0;1.0;0.0;0.0;0.0;-1.0;697908280260927488
784653271238369280;"Fly high superbowl";12;1;2;3;1;2;1;12;22;10;3;4.0;1.0;0.0;0.0;0.0;-1.0;698282670546812928
784500820220743680;"Super Flex 2020";12;1;2;2;1;3;1;10;20;10;5;4.0;1.0;0.0;0.0;0.0;-1.0;654220839016808448
784472165000069120;BALLGODS;12;1;3;3;1;2;1;14;25;11;3;4.0;1.0;0.5;0.0;0.0;-1.0;701215699133095936
784768377079091200;"Defence win championships ";12;1;2;3;1;1;1;18;27;9;5;6.0;1.0;0.5;0.5;0.5;-4.0;656191707611734016
786302689112928256;"The Official Binford IDP Dynasty League";12;1;2;2;1;2;1;19;28;9;6;7.0;1.0;1.0;0.5;0.5;-2.0;672150765053231104
785736201578692608;"NFL Never Sleeps ";12;1;2;2;1;1;1;25;33;8;8;5.0;1.0;0.0;0.0;0.0;-1.0;662199335127187456
785200527741972480;"♦Roulette Dynastie FFL";12;1;2;2;2;2;1;15;25;10;0;4.0;0.5;0.0;0.0;0.0;-2.0;681631915517759488
784957021366681600;"Super Superflex 6";12;1;2;3;1;2;2;15;26;11;0;4.0;1.0;0.5;0.0;0.0;-1.0;688979607063461888
784900733928628224;"The Leaf Village";12;1;2;2;1;2;1;12;21;9;4;7.0;1.0;1.0;0.5;0.5;-2.0;678374772043780096
784867418374791168;"Empire IV";12;1;2;3;1;3;1;10;21;11;4;4.0;1.0;1.0;0.0;0.0;-1.0;691517631877959680
